,nombreestablecimiento,Primary,Secondary,Middle,Preschool,Childcare,bilingual,public,lat,lon
2059,COLEGIO MANUELA AYALA DE GAITAN (IED),True,True,True,True,False,False,True,4.6879436,-74.0997015
2060,JARD INF SAN CAYETANO,False,False,False,True,False,False,True,4.609439099999999,-74.2012949
2061,COLEGIO MAYOR DE ENGATIVA,True,True,False,True,False,False,False,4.7110941,-74.136158
2062,LIC DE APLICACION PSICOPEDAGOGICO                                                                   ,True,True,True,False,False,False,False,4.6526213,-74.06748739999999
2063,GIMN PEDAGOGICO                                                                                     ,True,False,False,False,False,True,False,4.710988599999999,-74.072092
2064,GIMN CAMPESTRE BETH-SHALOM (ANTIGUO EL REDIL)                                                       ,True,True,True,True,False,False,False,4.6204776,-74.1235574
2065,JARDIN INFANTIL GIMN DE LA INFANCIA                                                                 ,False,False,False,True,False,False,False,4.6888722,-74.03880579999999
2066,COL INST INSCAP SEDE KENNEDY                                                                        ,False,True,True,False,False,False,False,4.566881899999999,-74.0938869
2067,CORP TECNOLG EMPRESARIAL,False,True,True,True,False,False,False,4.6887802,-74.0983169
2068,JARDIN INFANTIL LOS PAJECITOS,False,False,False,False,False,False,False,4.6906997,-74.0864151
2069,HOG INF LOS PEQUEÑOS GENIOS                                                                         ,False,False,False,True,False,True,False,4.5944335,-74.1276685
2070,INST MARSELLA                                                                                       ,True,True,True,True,False,True,False,4.6322157,-74.1307171
2071,LIC MODERNO JACQUES IVES COUSTEAU                                                                   ,True,False,False,True,False,False,False,4.7101513,-74.14166879999999
2072,GIMN INF LAPIZ MAGICO                                                                               ,False,False,False,True,False,True,False,4.580896399999999,-74.1045223
2073,COL MUÑECOS Y FIGURAS                                                                               ,True,False,False,True,False,True,False,4.6124874,-74.14450120000001
2074,COLEGIO BOLIVARIANO,False,True,True,False,False,False,False,4.5997471,-74.1082627
2075,COL CHARLES BABBAGGE                                                                                ,False,True,True,False,False,False,False,4.6197615,-74.1529942
2076,LIC SANTA BERNARDITA                                                                                ,True,True,True,True,False,True,False,4.5436301,-74.120188
2077,COL CENAT                                                                                           ,True,True,True,False,False,True,False,4.5730599,-74.1237692
2078,INST PEDAG NACIONAL                                                                                 ,True,True,True,True,False,False,False,4.7042097,-74.0345794
2079,GIMN LA KHUMBRE,True,True,True,True,False,False,False,4.817864399999999,-74.0721101
2080,INST INTEGRADO DE SUBA                                                                              ,False,True,True,False,False,True,False,4.7424246,-74.10055419999999
2081,GIMNASIO MODERNO ALEXANDER SUTHERLAND,True,False,False,True,False,False,False,4.5411315,-74.11262099999999
2082,COLEGIO GUILLERMO LEON VALENCIA (IED),True,True,True,True,False,False,True,4.594461799999999,-74.0971777
2084,LIC LAS MERCEDES                                                                                    ,True,False,False,False,False,True,False,4.6350599,-74.11926849999999
2085,COLEGIO ROBERT F. KENNEDY (IED),True,True,True,True,False,False,True,4.6792371,-74.1013112
2086,COLEGIO AGUAS CLARAS (IED),True,False,False,True,False,False,True,4.5886203,-74.10038399999999
2087,COLEGIO NUEVA DELHI (IED),True,True,True,True,False,False,True,4.6150727,-74.18745969999999
2088,COLEGIO CAPACITACION 2000,False,True,True,False,False,False,False,4.6492018,-74.0649686
2089,INST NIÑOS CIEGOS FUND JUAN ANTONIO PARDO OSPINA,True,True,False,True,False,False,False,4.5656888,-74.0796313
2090,COL SAN GREGORIO HERNANDEZ                                                                          ,True,True,True,True,False,False,False,4.710988599999999,-74.072092
2091,COL SUPERIOR AMERICANO                                                                              ,True,True,True,True,False,False,False,4.6263553,-74.13572599999999
2092,GIMN HENRY FAYOL                                                                                    ,True,False,False,True,False,False,False,4.7186753,-74.0418346
2093,COLEGIO TECNISISTEMAS,False,True,True,False,False,False,False,4.5824256,-74.1266562
2094,COLEGIO SURAMERICANO MARBETH,True,False,False,True,False,False,False,4.628926,-74.18129239999999
2095,COL PERTIGA                                                                                         ,True,True,False,True,False,False,False,4.7518598,-74.0585639
2096,JARD INFANTIL ABC SAUZALITO                                                                         ,False,False,False,True,False,True,False,4.6241787,-74.13047809999999
2097,CENT FE Y ALEGRIA PALERMO SUR                                                                       ,True,True,True,True,False,True,False,4.5622655,-74.1244879
2098,COL PARROQ NSTRA SRA DE CHIQUINQUIRA                                                                ,True,False,False,True,False,False,False,4.6388404,-74.06515809999999
2099,GIMNASIO MAYOR DE OCCIDENTE,True,True,True,True,False,False,False,4.7062775,-74.13205909999999
2100,LIC PSICOPEDAG SENDEROS DEL CONOCIMIENTO                                                            ,True,False,False,True,False,True,False,4.576047200000001,-74.1133004
2101,JARD INF EL MUNDO TRAVIESO DE LAS ARDILLAS                                                          ,False,False,False,True,False,False,False,4.5785265,-74.0888473
2102,JARDÍN INFANTIL PATTY                                                                               ,True,False,False,True,False,False,False,4.5719903,-74.0905679
2103,INST SAN IGNACIO DE LOYOLA                                                                          ,True,True,True,True,False,False,False,4.5816933,-74.10895430000001
2104,LIC VIDA INFANTIL                                                                                   ,True,False,False,True,False,True,False,4.6167277,-74.17934079999999
2105,GIMN AYUDARTE A CRECER,False,False,False,True,False,False,False,4.7215422,-74.0671242
2106,COL ESTRADA DE MARIA AUXILIADORA                                                                    ,True,True,True,False,False,False,False,4.6760985,-74.0928768
2107,GIMN CRUZ DE SAN JUAN                                                                               ,True,False,False,True,False,True,False,4.7598201,-74.0560024
2108,JARD INF MI CASITA DORADA                                                                           ,False,False,False,True,False,True,False,4.7266224,-74.1188189
2109,LICEO MODERNO GRAN PARIS                                                                        ,True,True,True,True,False,True,False,4.6132531,-74.1950461
2110,GIMN JUVENIL SANTA CATALINA                                                                         ,False,True,True,False,False,True,False,4.640955,-74.1146766
2111,LIC INF PURISIMA CONCEPCION DE MARIA,True,False,False,True,False,False,False,4.6222993,-74.0705518
2112,INST SAN FRANCISCO                                                                                  ,True,True,True,True,False,True,False,4.6565729,-74.068709
2113,LIC JEFFERSON                                                                                       ,True,True,False,True,False,True,False,4.6398134,-74.1627373
2114,COLEGIO ANIBAL FERNANDEZ DE SOTO (IED),True,True,True,True,False,False,True,4.7229812,-74.0574596
2115,COL TRIANGULO CENTRO                                                                                ,False,True,True,False,False,False,False,4.6063146,-74.0739997
2116,COL EL PARAISO                                                                                      ,True,True,False,True,False,False,False,4.6194897,-74.1867549
